amount,is_high_risk_country,is_new_device,txn_per_minute,time_since_last_txn,amount_zscore,high_amount,velocity_risk,hour,day_of_week,is_fraud
21.73,0,0,6,42.96911321228687,-0.82,0,0,13,1,0
346.17,0,0,7,113.22919691475212,1.89,1,1,13,5,0
208.46,0,1,7,50.58389994165487,0.74,0,1,15,2,0
10.26,0,0,5,45.76201666259675,-0.91,0,0,4,5,0
70.68,0,0,2,72.73908624140338,-0.41,0,0,20,4,0
9.15,0,0,2,12.998075884197734,-0.92,0,0,22,6,0
48.02,0,1,3,6.223258690401701,-0.6,0,1,7,2,0
51.97,0,1,3,8.468773677719073,-0.56,0,1,7,2,0
109.84,0,1,7,27.84733032343269,-0.08,0,1,4,4,0
447.04,0,0,1,24.10070642120689,2.74,1,0,12,5,0
22.33,0,1,2,23.366980349661368,-0.81,0,0,3,3,0
47.91,0,0,8,59.532299971540986,-0.6,0,1,6,5,0
106.15,0,0,3,43.498714760887296,-0.11,0,0,5,6,0
22.57,0,0,4,126.4215197526839,-0.81,0,0,14,4,0
148.84,0,0,7,6.833639448528077,0.25,0,1,12,1,0
62.03,0,0,1,9.49098320206571,-0.48,0,1,17,4,0
358.47,0,0,3,14.318096079918911,2.0,1,0,21,3,0
119.27,0,0,3,37.915686782094554,-0.0,0,0,2,2,0
54.13,0,0,4,9.139350887125701,-0.55,0,1,2,0,0
152.53,0,0,9,12.043493361147345,0.28,0,1,5,4,0
218.98,0,0,5,12.909479628778099,0.83,0,0,17,0,0
193.42,0,0,4,6.779471960341228,0.62,0,1,12,3,0
36.58,0,0,3,37.82760216903807,-0.69,0,0,13,2,0
64.74,0,0,9,15.147163506350342,-0.46,0,1,15,3,0
72.22,0,0,1,20.45945438329001,-0.4,0,0,5,6,0
59.0,0,1,9,28.7131872232362,-0.51,0,1,8,6,0
44.68,0,0,1,37.334424261158375,-0.63,0,0,15,4,0
167.68,0,0,7,57.30796904360227,0.4,0,1,8,4,0
1.48,0,1,5,19.366103796371647,-0.99,0,0,12,4,0
41.7,0,0,5,24.343370110676535,-0.65,0,0,15,6,0
18.32,0,0,9,9.53891701867576,-0.85,0,1,7,6,0
16.54,0,1,2,15.480156925412798,-0.86,0,0,3,0,0
38.91,0,0,2,0.8988275529019031,-0.67,0,1,21,5,0
172.34,0,0,9,49.1521635584806,0.44,0,1,7,3,0
418.5,0,0,7,8.279647352114404,2.5,1,1,20,4,0
86.74,0,1,5,34.082428231649544,-0.27,0,0,9,3,0
49.68,0,0,2,89.44045948002376,-0.58,0,0,13,1,0
212.05,0,0,2,9.852178443643185,0.77,0,1,18,1,0
8.34,0,0,5,16.168262856727843,-0.93,0,0,9,3,0
11.74,0,0,4,86.40038266972913,-0.9,0,0,1,2,0
50.84,0,1,2,26.483591892519698,-0.57,0,0,12,4,0
71.39,1,0,4,3.7317763837715603,-0.4,0,1,20,6,0
191.84,0,0,7,9.041055911318532,0.6,0,1,10,1,0
311.26,0,0,1,31.27173535680416,1.6,1,0,6,3,0
90.93,0,0,7,10.636382500373967,-0.24,0,1,17,6,0
82.14,0,0,5,116.88248454432154,-0.31,0,0,0,4,1
28.74,0,0,9,9.215608976946058,-0.76,0,1,13,2,0
72.0,0,0,7,7.376617344683404,-0.4,0,1,4,0,0
308.68,0,0,5,117.764954941261,1.58,1,0,7,6,0
59.89,0,0,7,0.3717571521835013,-0.5,0,1,14,6,0
28.39,0,0,2,36.8551055445568,-0.76,0,0,13,1,0
49.37,0,1,2,111.14952107487241,-0.59,0,0,5,5,0
86.73,0,0,5,4.426069917465346,-0.27,0,1,3,6,0
109.53,0,1,9,55.64663958399687,-0.08,0,1,6,6,0
67.97,0,1,7,37.373673319054646,-0.43,0,1,0,5,0
170.52,0,0,2,52.069671169085034,0.43,0,0,11,5,0
105.38,1,0,5,119.24824036498784,-0.12,0,0,21,5,0
131.25,0,1,1,43.32468390429338,0.1,0,0,13,2,0
238.46,0,0,1,136.68091214297002,0.99,0,0,3,5,0
240.91,0,0,8,68.22335799202604,1.01,0,1,23,3,0
27.3,0,0,8,55.90787936067206,-0.77,0,1,15,2,0
117.17,0,0,3,77.1762594283863,-0.02,0,0,10,6,0
151.32,0,0,7,62.28892905997037,0.27,0,1,9,2,0
18.92,0,0,4,8.2671680850526,-0.84,0,1,1,5,0
222.01,0,0,4,125.25470430933939,0.86,0,0,0,0,0
23.88,0,1,1,29.714888012095805,-0.8,0,0,7,2,0
192.7,0,1,4,24.483020028683157,0.61,0,0,20,1,0
21.13,0,0,9,13.549776981409575,-0.82,0,1,13,0,0
162.47,0,0,7,10.65393096007855,0.36,0,1,3,4,0
19.24,0,0,4,22.508394838818198,-0.84,0,0,20,2,0
57.14,0,0,8,42.32917140800662,-0.52,0,1,12,0,0
18.59,1,0,8,107.77149769741462,-0.84,0,1,18,1,0
37.88,0,0,6,1.2033584633699554,-0.68,0,1,8,3,0
500.14,0,0,7,26.025564300623714,3.18,1,1,12,2,0
13.67,0,0,6,21.621659203943548,-0.89,0,0,19,2,0
62.6,0,1,6,39.62030486907323,-0.48,0,0,12,6,0
135.58,0,0,2,25.47972202619344,0.13,0,0,23,4,0
11.93,0,0,4,119.5090586133802,-0.9,0,0,6,1,0
13.85,0,1,3,18.557745091108067,-0.88,0,0,15,0,0
18.55,0,0,5,69.77188993203374,-0.84,0,0,19,1,0
124.27,0,0,5,14.88268275891437,0.04,0,0,6,1,0
288.07,0,0,9,19.567671405439658,1.41,1,1,12,2,0
209.84,0,0,1,34.13740462303733,0.76,0,0,0,3,0
489.34,0,0,6,58.69052816329579,3.09,1,0,5,6,0
103.57,0,0,6,4.993505818199807,-0.13,0,1,12,6,0
390.78,0,0,8,39.526117572112526,2.27,1,1,14,4,0
43.65,0,0,8,10.59093641050748,-0.63,0,1,15,4,0
65.68,0,0,6,4.258417051976287,-0.45,0,1,15,3,0
60.51,0,0,1,27.27858070775459,-0.49,0,0,19,3,0
5.82,0,1,3,9.191466140331372,-0.95,0,1,16,1,0
212.43,0,0,8,8.3441451854862,0.78,0,1,13,3,0
3.0,0,1,7,17.15109225259762,-0.97,0,1,19,5,0
157.07,0,1,3,11.46675044078048,0.31,0,0,13,2,0
62.72,0,1,5,1.9535217200297725,-0.48,0,1,12,2,0
0.75,0,0,5,1.9169412415413476,-0.99,0,1,8,6,0
41.09,0,1,1,6.7089304395871965,-0.66,0,1,0,0,0
50.98,0,0,9,8.874757310291473,-0.57,0,1,2,0,0
401.27,0,0,1,19.433500631471027,2.36,1,0,20,6,0
129.84,0,0,8,4.713099400152517,0.09,0,1,16,2,0
94.12,0,0,9,27.70139136881113,-0.21,0,1,2,1,0
16.31,0,0,4,312.22925676880635,-0.86,0,0,16,6,0
59.53,0,0,4,56.44129270862912,-0.5,0,0,5,5,0
4.37,0,0,4,6.80280232192591,-0.96,0,1,18,3,0
172.1,0,0,9,66.27418482161974,0.44,0,1,2,2,0
21.32,0,0,1,118.49624636017776,-0.82,0,0,18,6,0
108.3,0,0,2,68.96389015153045,-0.09,0,0,23,6,0
144.23,0,0,5,20.729733658602232,0.21,0,0,10,5,0
54.78,1,0,4,51.85380217701994,-0.54,0,0,13,6,1
120.15,0,0,4,79.61425616172387,0.01,0,0,2,1,0
173.39,0,0,8,7.34086348180195,0.45,0,1,3,0,0
24.42,0,1,6,43.99895608570117,-0.8,0,0,12,5,0
110.21,0,0,1,13.258296570518151,-0.08,0,0,3,1,0
158.86,0,1,4,73.72623272089652,0.33,0,0,5,4,0
53.0,0,0,9,30.05633057829385,-0.56,0,1,14,2,0
21.28,1,0,1,96.82301305365945,-0.82,0,0,6,5,0
40.44,0,0,9,17.46783535437559,-0.66,0,1,16,0,0
324.5,0,0,2,32.53256891716707,1.71,1,0,17,2,0
53.08,0,0,3,3.2896178612445204,-0.56,0,1,11,4,0
13.67,0,0,2,5.567697866821252,-0.89,0,1,23,2,0
10.36,0,0,8,12.502923792307731,-0.91,0,1,9,3,0
23.89,0,1,8,113.89018511391335,-0.8,0,1,6,6,0
16.37,0,0,6,22.69647689803876,-0.86,0,0,13,0,0
81.99,0,0,8,10.217943282466798,-0.31,0,1,19,1,0
51.24,0,0,8,177.89993985648934,-0.57,0,1,2,0,0
220.97,0,1,4,10.818245077661205,0.85,0,0,6,4,0
255.52,0,0,9,29.48902908458937,1.14,1,1,10,2,1
76.93,0,0,1,77.77500617535776,-0.36,0,0,18,2,0
263.28,0,0,1,8.896559792657062,1.2,1,1,11,5,0
71.84,1,0,2,94.87855187912506,-0.4,0,0,11,4,0
123.25,0,1,7,70.81969330277425,0.03,0,1,21,6,1
21.29,0,0,9,114.36657680532358,-0.82,0,1,12,4,0
6.48,0,1,5,35.62917256736356,-0.95,0,0,17,4,0
20.93,0,0,4,30.988501966141655,-0.82,0,0,6,0,0
34.82,0,0,3,64.78625524032034,-0.71,0,0,6,5,0
166.83,0,0,7,59.89228080131302,0.4,0,1,4,6,0
22.87,0,0,1,15.582859649933608,-0.81,0,0,18,0,0
16.8,0,0,3,89.25146626772957,-0.86,0,0,14,4,0
315.08,0,1,6,21.970533729352297,1.63,1,0,23,0,0
140.08,0,0,2,18.01465214497588,0.17,0,0,7,3,0
76.94,0,0,1,107.54018317702182,-0.36,0,0,2,4,0
11.97,0,0,5,16.11218565789259,-0.9,0,0,10,0,0
229.1,0,0,1,10.906905928041661,0.92,0,0,15,6,0
13.75,0,0,9,103.95078235445978,-0.88,0,1,6,4,0
113.32,0,0,6,38.4962636964257,-0.05,0,0,6,0,0
132.2,0,0,8,39.00157978147123,0.11,0,1,17,5,1
61.33,0,1,7,77.22663001089056,-0.49,0,1,1,2,0
290.59,0,0,8,17.594421730396952,1.43,1,1,11,4,0
6.24,0,0,7,108.46197088628205,-0.95,0,1,1,6,0
204.53,0,0,1,3.156254146027335,0.71,0,1,12,5,0
96.84,0,1,3,19.249905547139722,-0.19,0,0,20,6,0
113.36,0,0,2,18.11300594540088,-0.05,0,0,9,2,1
519.54,0,0,6,99.13502525271254,3.34,1,0,16,4,0
104.86,0,1,9,37.404559159820415,-0.12,0,1,6,2,0
191.36,0,0,1,20.74912679571772,0.6,0,0,0,5,0
20.0,0,0,3,15.092190212884006,-0.83,0,0,20,3,0
198.84,0,0,1,34.3028159287964,0.66,0,0,21,6,0
171.79,0,0,2,51.105992537590645,0.44,0,0,1,1,0
413.46,0,0,3,6.593667213761114,2.46,1,1,18,3,0
329.32,0,0,4,16.66241200295343,1.75,1,0,7,5,0
28.89,0,0,9,88.18058108864503,-0.76,0,1,13,1,0
75.04,0,0,8,16.675126592756754,-0.37,0,1,22,5,0
290.95,0,0,7,4.225451518330355,1.43,1,1,17,2,0
122.85,0,1,9,50.306037055245234,0.03,0,1,23,1,0
74.77,0,0,9,138.73834186540796,-0.37,0,1,13,4,0
13.84,0,1,2,34.94725543755813,-0.88,0,0,21,0,0
52.02,1,0,4,35.590219068516504,-0.56,0,0,11,0,0
131.32,0,0,7,136.30753253441623,0.1,0,1,8,1,0
180.02,0,0,8,0.42363354645797396,0.51,0,1,3,2,0
71.12,0,0,4,1.5101086206466476,-0.4,0,1,6,4,0
6.9,0,0,7,35.859979648348116,-0.94,0,1,9,5,0
120.34,0,1,1,73.32097941556066,0.01,0,0,18,1,0
305.49,0,0,9,4.277919594468282,1.55,1,1,8,0,0
82.32,0,1,6,37.54964588759589,-0.31,0,0,13,6,0
316.44,0,0,1,47.164739400890284,1.65,1,0,21,4,0
52.45,0,0,7,31.608008450505107,-0.56,0,1,16,0,0
260.97,0,1,2,30.306165595874212,1.18,1,0,18,3,0
185.2,0,0,5,5.680299633794739,0.55,0,1,5,2,0
391.61,0,1,6,67.62005965502053,2.27,1,0,2,0,0
187.86,0,1,5,70.96172300774785,0.57,0,0,3,0,0
46.54,0,0,4,24.487995301081266,-0.61,0,0,8,5,0
276.99,0,0,3,19.847447867074543,1.32,1,0,13,6,0
132.94,0,0,5,16.50375582717763,0.11,0,0,20,2,0
21.22,0,0,7,67.41022179135786,-0.82,0,1,2,3,0
5.65,0,0,5,79.24086024125255,-0.95,0,0,13,5,0
54.66,0,0,5,48.054956270221524,-0.54,0,0,1,5,0
185.5,0,0,5,1.6759688524451242,0.55,0,1,20,4,0
115.55,0,0,3,86.17062015222791,-0.03,0,0,7,2,0
89.87,0,0,6,23.039848076845498,-0.25,0,0,3,5,0
0.45,0,0,2,23.46571165757477,-1.0,0,0,3,2,0
68.62,0,0,8,91.09214236372515,-0.43,0,1,6,6,0
20.6,0,0,9,77.14897495422979,-0.83,0,1,4,2,0
72.74,0,0,6,0.4572605339642294,-0.39,0,1,11,5,0
576.0,0,0,3,24.748507948342148,3.82,1,0,17,4,0
253.97,0,1,3,119.26968450392333,1.12,1,0,0,5,0
44.64,0,0,5,61.87321559691309,-0.63,0,0,18,0,0
108.02,0,0,4,18.21893693273239,-0.1,0,0,12,6,0
83.68,0,0,1,10.109337522751545,-0.3,0,0,21,6,0
16.72,0,1,8,169.46587266871094,-0.86,0,1,5,4,0
550.32,0,0,8,79.0354771948855,3.6,1,1,22,6,0
66.44,0,0,2,87.94216889746318,-0.44,0,0,20,6,0
84.54,0,1,4,23.374431764737018,-0.29,0,0,11,6,0
125.16,0,0,3,51.886584350159765,0.05,0,0,21,5,0
25.52,0,0,4,19.45663358983051,-0.79,0,0,8,2,0
30.16,0,0,3,29.94435631761273,-0.75,0,0,9,4,0
25.67,0,0,6,2.0628910491173285,-0.78,0,1,21,4,0
58.23,0,0,4,59.009493638936405,-0.51,0,0,9,5,0
26.73,0,0,4,75.32096084929415,-0.78,0,0,5,3,0
313.09,0,0,8,67.08004849644365,1.62,1,1,10,0,0
150.34,0,0,7,29.01678021319269,0.26,0,1,5,0,0
273.74,0,0,2,39.36114837408387,1.29,1,0,16,1,0
226.45,0,0,9,3.697979970297689,0.89,0,1,19,4,0
145.74,1,0,8,38.016618272610124,0.22,0,1,2,1,0
33.37,0,0,4,2.9147559811302273,-0.72,0,1,6,0,0
114.64,0,0,2,20.998274302158798,-0.04,0,0,10,0,0
24.74,0,0,2,50.39698950773544,-0.79,0,0,21,1,0
17.05,0,0,7,183.09878726283884,-0.86,0,1,22,3,0
120.15,0,0,7,185.5607301207702,0.01,0,1,21,6,0
117.58,0,0,7,60.343036561245015,-0.02,0,1,15,6,0
20.44,0,1,2,11.470892638072646,-0.83,0,0,21,5,0
52.14,0,0,8,8.191678176465171,-0.56,0,1,9,0,0
8.23,0,0,3,44.19017384248816,-0.93,0,0,22,4,0
150.94,0,0,5,98.99512477769217,0.26,0,0,14,2,0
525.8,0,0,3,106.72006244310732,3.4,1,0,7,0,0
161.61,0,0,2,94.91374013657718,0.35,0,0,17,2,0
223.07,0,0,5,49.48171016057813,0.87,0,0,15,4,0
77.63,0,0,1,5.679798154981999,-0.35,0,1,11,1,0
12.06,1,0,4,79.29106537105127,-0.9,0,0,19,3,0
155.62,0,0,8,83.6590496383357,0.3,0,1,13,5,0
35.57,0,0,4,24.379785940321085,-0.7,0,0,19,2,0
58.98,0,0,6,100.01413368847302,-0.51,0,0,16,0,0
145.72,0,0,9,9.406342311616513,0.22,0,1,14,6,0
282.19,0,0,8,29.298873125064983,1.36,1,1,1,0,0
79.92,0,0,9,26.378708517108095,-0.33,0,1,4,6,0
391.18,0,0,7,26.269514282424044,2.27,1,1,19,6,0
88.05,0,0,9,0.40409702161918115,-0.26,0,1,15,6,0
15.68,0,0,7,61.22211284216946,-0.87,0,1,22,6,0
87.69,0,0,1,103.96181084412088,-0.27,0,0,8,6,0
236.47,0,0,9,3.4001285017679272,0.98,0,1,18,4,0
92.67,0,0,7,46.498180098596755,-0.22,0,1,23,2,0
165.28,0,0,6,77.04770068964575,0.38,0,0,2,1,0
95.28,0,0,1,33.202520318095495,-0.2,0,0,12,6,0
94.77,0,0,2,20.182327565813498,-0.21,0,0,11,4,0
40.22,0,0,8,46.19815809556765,-0.66,0,1,21,0,0
26.97,0,0,9,5.438047986140247,-0.77,0,1,7,4,0
39.24,0,1,6,56.40217368584995,-0.67,0,0,16,5,0
69.76,0,0,4,8.094048306494962,-0.42,0,1,1,3,0
199.03,0,0,2,14.1146227779303,0.66,0,0,20,3,0
211.92,0,0,5,31.374716063991997,0.77,0,0,16,3,0
21.41,1,0,5,25.288641143689084,-0.82,0,0,0,6,0
96.58,0,0,6,25.18856501045811,-0.19,0,0,5,5,0
64.55,0,0,6,8.664230191260055,-0.46,0,1,4,5,0
101.54,0,0,7,54.829383511315385,-0.15,0,1,10,5,0
125.17,0,1,7,9.987203703258489,0.05,0,1,22,2,0
39.36,0,0,9,2.69487694553663,-0.67,0,1,3,2,0
301.96,0,0,2,128.69424865014517,1.53,1,0,18,6,0
328.83,0,0,1,0.5236400687910038,1.75,1,1,4,5,0
13.36,0,0,3,18.323431060501854,-0.89,0,0,11,6,0
145.69,0,0,6,25.850044764310024,0.22,0,0,11,4,0
4.06,0,0,6,22.90130735802087,-0.97,0,0,8,0,0
5.72,0,0,5,10.28537467135697,-0.95,0,0,17,0,0
379.84,0,1,8,36.130631305229144,2.18,1,1,7,4,0
142.44,0,0,6,0.5310499168952522,0.19,0,1,7,1,0
47.08,0,0,5,37.77152363087376,-0.61,0,0,8,4,0
133.0,0,0,1,19.468206288628497,0.11,0,0,12,3,0
224.37,0,1,2,57.29843006444454,0.88,0,0,21,6,0
245.66,0,0,8,106.43306845955783,1.05,0,1,22,0,0
2.49,0,0,3,31.026047961861984,-0.98,0,0,6,4,0
204.6,0,1,7,38.85707330149105,0.71,0,1,19,0,0
230.24,0,0,6,15.849786282257192,0.93,0,0,18,0,0
108.63,0,0,9,9.587785492516335,-0.09,0,1,0,3,0
78.45,0,0,9,52.59906235170842,-0.34,0,1,23,2,0
14.12,0,0,7,25.347733360636173,-0.88,0,1,18,1,0
32.87,0,0,1,74.58075041114772,-0.72,0,0,1,6,0
80.92,0,0,5,85.56667093234023,-0.32,0,0,2,1,0
240.37,0,0,4,6.8382872948633295,1.01,0,1,21,5,0
195.03,0,0,8,20.62265472686056,0.63,0,1,19,3,0
82.2,1,0,8,11.752031863002303,-0.31,0,1,6,6,0
184.8,0,1,9,52.26921400708107,0.55,0,1,8,1,0
174.16,0,0,5,31.55210154371589,0.46,0,0,10,6,0
103.82,0,0,5,91.32157970489115,-0.13,0,0,13,4,0
29.87,0,0,9,82.79137645494664,-0.75,0,1,21,3,0
51.33,0,0,5,48.79344654688063,-0.57,0,0,14,6,0
21.5,0,1,8,14.213913769158165,-0.82,0,1,17,5,0
0.86,0,0,7,92.55246086739584,-0.99,0,1,19,5,0
10.07,0,0,7,27.24794335877953,-0.92,0,1,19,5,0
171.07,0,0,2,12.935189610955844,0.43,0,0,19,0,0
4.09,0,0,5,23.198118052779233,-0.97,0,0,2,3,0
61.27,0,0,3,16.16166769522197,-0.49,0,0,19,6,0
510.38,0,0,4,150.20938006000685,3.27,1,0,8,1,0
190.31,0,1,4,190.40863069677192,0.59,0,0,17,0,0
166.65,0,1,9,31.797558522361555,0.39,0,1,16,0,0
38.54,0,1,5,22.648886899785786,-0.68,0,0,21,6,0
123.18,0,1,2,122.14618867011593,0.03,0,0,9,2,0
82.87,0,1,3,11.263469350183739,-0.31,0,0,14,3,0
117.32,0,0,6,0.5399896006670584,-0.02,0,1,22,2,0
68.69,0,0,7,12.494050628960151,-0.43,0,1,10,5,0
90.85,0,0,9,69.02477719837107,-0.24,0,1,12,2,0
534.77,0,0,7,119.36050480400868,3.47,1,1,7,5,0
47.93,0,0,5,34.55003971393235,-0.6,0,0,16,0,1
29.27,0,0,8,13.103978759445722,-0.75,0,1,14,4,0
71.41,0,0,8,53.309130995951655,-0.4,0,1,6,4,0
89.16,0,0,8,11.67705827677845,-0.25,0,1,2,4,1
10.74,0,0,5,80.0714157555609,-0.91,0,0,11,2,0
196.77,0,0,2,3.4225688875282057,0.65,0,1,0,0,0
65.79,0,0,8,41.20889788465414,-0.45,0,1,22,5,0
63.97,1,0,3,12.13784472483868,-0.46,0,0,6,2,0
129.05,0,0,4,11.583241450724262,0.08,0,0,15,2,0
178.07,0,1,4,47.01081108241681,0.49,0,0,3,5,0
511.73,1,0,3,59.4566623227069,3.28,1,0,15,2,0
22.87,0,0,8,20.800745717240545,-0.81,0,1,0,0,0
50.88,0,0,6,2.6481454288149355,-0.57,0,1,16,0,0
22.11,0,0,1,39.531017383019,-0.81,0,0,8,1,0
255.29,0,0,1,163.19252688998435,1.14,1,0,15,5,0
95.42,0,0,1,135.47962808367012,-0.2,0,0,6,3,0
229.62,0,1,2,19.078353022635117,0.92,0,0,1,3,0
505.78,0,0,4,56.35234005863218,3.23,1,0,2,0,0
95.88,0,1,1,50.5205027407272,-0.2,0,0,22,6,0
15.09,0,0,4,4.5258486039951284,-0.87,0,1,3,1,0
53.79,0,0,4,16.21835292465388,-0.55,0,0,20,3,0
4.42,0,0,1,108.37505608668727,-0.96,0,0,2,3,0
227.1,0,0,9,1.3897211244405687,0.9,0,1,17,0,0
2.17,0,0,4,22.29130251736408,-0.98,0,0,6,6,0
107.63,0,0,4,18.30298163192537,-0.1,0,0,14,3,0
13.46,0,0,6,39.356876920866114,-0.89,0,0,2,0,0
0.91,0,0,7,14.08432845372199,-0.99,0,1,12,4,0
35.51,0,0,2,44.888644076526006,-0.7,0,0,8,0,0
96.32,0,0,6,59.027019150232874,-0.19,0,0,11,2,0
9.37,0,0,4,8.15681318541145,-0.92,0,1,11,5,0
114.51,0,0,1,20.34000312522795,-0.04,0,0,13,1,0
133.77,0,0,6,125.50918329028235,0.12,0,0,13,0,0
419.59,0,0,6,26.486500869101846,2.51,1,0,13,5,1
275.76,1,0,3,99.8018895032141,1.31,1,0,14,1,0
100.38,0,0,2,7.48923638727322,-0.16,0,1,9,4,0
189.22,0,0,3,43.598549946831284,0.58,0,0,1,1,0
54.24,0,1,4,24.04361822480734,-0.55,0,0,13,5,0
105.74,0,0,2,21.140726827731438,-0.12,0,0,8,1,0
61.97,0,0,9,25.557043210078728,-0.48,0,1,0,6,0
49.33,0,0,6,13.419954594113843,-0.59,0,0,12,6,1
156.08,0,1,5,103.909618709209,0.31,0,0,13,5,0
42.23,0,0,7,1.4485651821529797,-0.65,0,1,3,5,0
57.47,0,0,7,143.30161376655317,-0.52,0,1,19,6,0
54.91,0,0,3,4.34437051208526,-0.54,0,1,7,3,0
245.2,0,0,6,46.688199476816266,1.05,0,0,4,4,0
22.42,0,0,9,35.737779831475706,-0.81,0,1,16,1,0
57.65,0,0,5,171.3091487295199,-0.52,0,0,22,2,0
262.57,0,0,7,121.09263315341339,1.2,1,1,9,1,0
1.85,0,0,5,13.442247620950393,-0.98,0,0,12,3,0
354.47,0,0,3,39.81467722752591,1.96,1,0,20,0,0
275.0,0,0,9,38.57969758179269,1.3,1,1,16,0,1
64.92,0,0,5,13.194147265501414,-0.46,0,0,19,2,0
127.02,0,0,1,42.133433994129334,0.06,0,0,9,2,0
566.16,0,0,3,32.44024709354545,3.73,1,0,16,5,0
97.15,0,0,3,68.25299323651784,-0.19,0,0,19,6,0
12.23,0,1,1,40.05057174842302,-0.9,0,0,20,4,0
230.6,0,0,8,10.377625716916906,0.93,0,1,14,4,0
17.29,0,0,6,81.7089387513358,-0.85,0,0,5,1,0
35.69,0,0,5,150.82177681335025,-0.7,0,0,4,2,0
248.12,0,0,7,5.4117428667875425,1.08,0,1,14,1,0
35.49,0,0,6,33.62142499392578,-0.7,0,0,22,1,0
164.02,0,1,3,14.446093877459697,0.37,0,0,2,6,0
71.23,0,0,4,68.93158857337848,-0.4,0,0,23,0,0
171.13,0,0,4,41.067399602389955,0.43,0,0,11,4,0
31.73,0,0,1,18.71230690140291,-0.73,0,0,2,3,0
65.28,1,0,9,70.31474499214184,-0.45,0,1,16,4,0
45.96,0,0,6,67.86820268932374,-0.62,0,0,7,2,0
34.37,0,0,3,31.220880927778847,-0.71,0,0,6,5,0
45.3,0,1,8,1.6919108838368169,-0.62,0,1,23,6,0
46.81,0,0,1,20.588951977598885,-0.61,0,0,6,2,0
373.14,0,0,2,93.03488406504613,2.12,1,0,19,6,0
91.43,0,0,1,5.486444450798513,-0.23,0,1,19,0,0
74.4,0,0,5,10.978380413415607,-0.38,0,0,22,2,0
83.98,0,0,9,39.0553746574418,-0.3,0,1,7,1,0
666.57,0,0,3,5.71969923219566,4.57,1,1,6,4,0
127.22,0,0,9,25.23458131897091,0.06,0,1,12,1,0
145.88,0,0,7,14.200823521050497,0.22,0,1,23,1,0
45.16,0,0,2,36.5573332666186,-0.62,0,0,11,2,0
76.53,0,0,7,83.09896126211348,-0.36,0,1,2,5,0
24.41,0,0,2,98.68411982338449,-0.8,0,0,2,1,0
138.69,0,0,4,4.734346227600144,0.16,0,1,3,5,0
50.68,0,0,3,7.801253318928857,-0.58,0,1,19,2,0
165.54,0,0,1,173.23817818997912,0.38,0,0,0,3,0
28.77,0,0,8,4.217282506770989,-0.76,0,1,18,5,0
62.0,0,1,7,64.94110419202161,-0.48,0,1,20,4,0
76.45,0,0,6,12.582527686179619,-0.36,0,0,13,0,0
21.86,0,0,5,47.578793428324936,-0.82,0,0,9,4,0
8.66,0,0,8,5.768119476342798,-0.93,0,1,21,2,0
45.76,0,0,5,0.6909627455073958,-0.62,0,1,21,6,0
94.47,0,1,1,29.069425209853556,-0.21,0,0,9,1,0
126.9,0,0,9,41.96266070682647,0.06,0,1,8,2,0
66.46,0,0,6,17.13469326559756,-0.44,0,0,20,4,0
83.24,0,0,2,8.269998601303993,-0.3,0,1,4,4,0
94.02,0,0,1,157.96104911243586,-0.21,0,0,16,1,0
86.07,0,1,1,1.0851594671673779,-0.28,0,1,2,0,0
11.36,0,0,3,22.735838043369107,-0.9,0,0,14,3,0
62.3,0,0,5,100.20598478063988,-0.48,0,0,13,5,0
27.43,0,0,6,4.4219104909997,-0.77,0,1,20,1,0
91.56,0,0,2,3.8216599251805956,-0.23,0,1,1,2,0
170.3,0,0,8,40.56987036298917,0.42,0,1,16,4,0
103.95,0,0,3,5.5761297301292,-0.13,0,1,3,2,0
30.1,0,0,3,33.014082355381674,-0.75,0,0,20,3,0
27.95,0,0,7,17.707619041369767,-0.77,0,1,21,3,0
4.52,0,0,3,25.117901558382158,-0.96,0,0,4,5,0
66.69,0,0,6,17.29903181217478,-0.44,0,0,19,5,0
68.06,0,1,9,86.09529191791268,-0.43,0,1,0,5,0
32.37,0,0,1,13.702781022025333,-0.73,0,0,10,6,0
173.4,0,0,1,52.2821054250886,0.45,0,0,19,5,0
58.63,0,0,4,7.512898832415305,-0.51,0,1,18,0,0
132.82,0,0,2,90.27019511418627,0.11,0,0,14,5,0
122.62,0,0,6,104.84741691069591,0.03,0,0,10,4,0
111.39,0,0,5,0.029478801267930316,-0.07,0,1,4,2,0
286.4,0,0,2,41.14029271452326,1.4,1,0,20,2,0
1.92,0,0,9,53.59290224951714,-0.98,0,1,12,5,0
8.46,0,0,6,2.500198730967114,-0.93,0,1,7,0,0
153.68,0,0,3,67.83263961140527,0.29,0,0,5,1,0
52.35,0,0,9,26.21347979078296,-0.56,0,1,10,5,0
516.81,0,0,2,12.939419913498178,3.32,1,0,10,0,0
29.26,0,0,9,41.81036115036075,-0.75,0,1,1,0,0
24.32,0,0,1,6.283913274701963,-0.8,0,1,5,1,0
106.47,0,0,8,113.44251736333351,-0.11,0,1,7,2,0
39.32,0,0,9,31.403032342366938,-0.67,0,1,0,2,0
49.95,0,0,6,69.02273681701148,-0.58,0,0,3,2,0
304.63,0,0,8,7.505072408560405,1.55,1,1,1,3,0
3.19,0,0,9,43.626880897934065,-0.97,0,1,15,4,0
90.92,0,0,4,0.0545043323696106,-0.24,0,1,5,0,0
48.94,0,0,1,74.79884578035386,-0.59,0,0,23,2,0
